job_id,job_title,skills
1735,Job Title 1735,"react, machine learning, java, cloud computing, sql, css"
1736,Job Title 1736,"azure, pytorch, c++, linux, fastapi"
1737,Job Title 1737,"docker, aws, react, python"
1738,Job Title 1738,"c++, javascript, linux, java, css, aws, pytorch, azure"
1739,Job Title 1739,"fastapi, kubernetes, javascript"
1740,Job Title 1740,"machine learning, azure, kubernetes"
1741,Job Title 1741,"javascript, c++, java, docker, pytorch, css, python, linux"
1742,Job Title 1742,"aws, machine learning, react, docker"
1743,Job Title 1743,"css, cloud computing, machine learning, html"
1744,Job Title 1744,"git, cloud computing, react, c++, data analysis, java"
1745,Job Title 1745,"javascript, docker, aws, linux"
1746,Job Title 1746,"docker, html, javascript, css"
1747,Job Title 1747,"docker, git, linux, css, java, aws"
1748,Job Title 1748,"react, java, cloud computing, fastapi, tensorflow, pytorch, kubernetes, docker"
1749,Job Title 1749,"javascript, sql, css"
1750,Job Title 1750,"fastapi, pytorch, python, css"
1751,Job Title 1751,"javascript, css, docker"
1752,Job Title 1752,"machine learning, kubernetes, java, python, tensorflow"
1753,Job Title 1753,"java, sql, tensorflow, machine learning, azure, c++, react, data analysis"
1754,Job Title 1754,"fastapi, python, cloud computing"
1755,Job Title 1755,"html, machine learning, sql, tensorflow, docker, javascript, kubernetes, azure"
1756,Job Title 1756,"docker, cloud computing, pytorch"
1757,Job Title 1757,"python, fastapi, linux, sql, machine learning, java, tensorflow"
1758,Job Title 1758,"cloud computing, sql, azure, git, javascript, java, data analysis"
1759,Job Title 1759,"c++, git, cloud computing"
1760,Job Title 1760,"c++, data analysis, react"
1761,Job Title 1761,"react, sql, tensorflow, fastapi"
1762,Job Title 1762,"css, kubernetes, machine learning"
1763,Job Title 1763,"cloud computing, react, html, python, azure, kubernetes"
1764,Job Title 1764,"azure, machine learning, c++"
1765,Job Title 1765,"docker, kubernetes, javascript, git, linux, css"
1766,Job Title 1766,"azure, python, linux, cloud computing, react"
1767,Job Title 1767,"kubernetes, machine learning, fastapi, tensorflow, react, docker"
1768,Job Title 1768,"linux, sql, kubernetes, tensorflow, javascript"
1769,Job Title 1769,"data analysis, c++, docker, sql, azure, kubernetes"
1770,Job Title 1770,"tensorflow, pytorch, sql, css, cloud computing, azure, machine learning"
1771,Job Title 1771,"java, html, cloud computing, python"
1772,Job Title 1772,"git, azure, sql, kubernetes, css, fastapi, javascript"
1773,Job Title 1773,"html, css, aws, azure, machine learning"
1774,Job Title 1774,"machine learning, fastapi, kubernetes, react"
1775,Job Title 1775,"html, cloud computing, git, aws, fastapi"
1776,Job Title 1776,"kubernetes, git, pytorch, machine learning, python, html, data analysis, azure"
1777,Job Title 1777,"cloud computing, git, tensorflow, javascript, linux, machine learning, html"
1778,Job Title 1778,"sql, linux, kubernetes"
1779,Job Title 1779,"data analysis, sql, javascript, linux, aws, css"
1780,Job Title 1780,"c++, tensorflow, aws, html, data analysis, css"
1781,Job Title 1781,"pytorch, docker, java, react"
1782,Job Title 1782,"cloud computing, html, kubernetes, react, c++, docker, pytorch"
1783,Job Title 1783,"azure, linux, java, aws, javascript"
1784,Job Title 1784,"aws, linux, azure, python, fastapi, machine learning, kubernetes, cloud computing"
1785,Job Title 1785,"machine learning, aws, javascript, kubernetes, git, data analysis, react, java"
1786,Job Title 1786,"aws, sql, kubernetes, linux, tensorflow, machine learning"
1787,Job Title 1787,"react, sql, docker"
1788,Job Title 1788,"data analysis, html, azure, cloud computing, sql, react"
1789,Job Title 1789,"fastapi, kubernetes, docker, tensorflow, css, c++"
1790,Job Title 1790,"azure, html, pytorch, git, python, fastapi, react"
1791,Job Title 1791,"javascript, machine learning, cloud computing, git"
1792,Job Title 1792,"cloud computing, docker, azure, aws, tensorflow, git, pytorch, css"
1793,Job Title 1793,"machine learning, docker, cloud computing, pytorch, azure"
1794,Job Title 1794,"sql, react, pytorch"
1795,Job Title 1795,"tensorflow, c++, css"
1796,Job Title 1796,"python, cloud computing, machine learning, tensorflow"
1797,Job Title 1797,"linux, sql, kubernetes, docker, html, java"
1798,Job Title 1798,"tensorflow, python, fastapi, sql"
1799,Job Title 1799,"data analysis, pytorch, cloud computing, c++, python, css"
1800,Job Title 1800,"react, linux, java, fastapi, machine learning, kubernetes, pytorch, git"
1801,Job Title 1801,"linux, html, tensorflow, react, docker"
1802,Job Title 1802,"html, linux, kubernetes, c++, tensorflow"
1803,Job Title 1803,"data analysis, tensorflow, git, python, docker, css, kubernetes, react"
1804,Job Title 1804,"react, java, azure"
1805,Job Title 1805,"java, fastapi, react, linux, cloud computing"
1806,Job Title 1806,"linux, css, pytorch, kubernetes, react, sql, javascript"
1807,Job Title 1807,"machine learning, python, css, javascript, java"
1808,Job Title 1808,"linux, tensorflow, python"
1809,Job Title 1809,"git, linux, tensorflow, aws, kubernetes, fastapi, c++, machine learning"
1810,Job Title 1810,"pytorch, css, c++, sql, html, cloud computing, data analysis, git"
1811,Job Title 1811,"azure, pytorch, git"
1812,Job Title 1812,"linux, c++, javascript, html"
1813,Job Title 1813,"azure, java, sql, linux"
1814,Job Title 1814,"python, pytorch, sql, cloud computing, css, fastapi, machine learning"
1815,Job Title 1815,"java, pytorch, c++"
1816,Job Title 1816,"sql, azure, c++, tensorflow, pytorch"
1817,Job Title 1817,"docker, html, css, fastapi, git, cloud computing, tensorflow, c++"
1818,Job Title 1818,"css, cloud computing, data analysis, java, react, azure, docker, c++"
1819,Job Title 1819,"fastapi, data analysis, git, tensorflow, machine learning"
1820,Job Title 1820,"java, cloud computing, azure, pytorch, machine learning, javascript, linux, fastapi"
1821,Job Title 1821,"docker, tensorflow, linux, git"
1822,Job Title 1822,"data analysis, html, machine learning, react, python"
1823,Job Title 1823,"linux, java, sql, javascript, pytorch, tensorflow, python"
1824,Job Title 1824,"azure, aws, javascript, cloud computing, pytorch, tensorflow, docker"
1825,Job Title 1825,"react, c++, html, linux, data analysis, pytorch, javascript, fastapi"
1826,Job Title 1826,"git, html, linux"
1827,Job Title 1827,"aws, react, python, sql, kubernetes"
1828,Job Title 1828,"fastapi, machine learning, c++, aws, html, linux"
1829,Job Title 1829,"css, linux, cloud computing, javascript"
1830,Job Title 1830,"java, machine learning, fastapi, javascript, azure, html, data analysis, cloud computing"
1831,Job Title 1831,"docker, css, git, html, data analysis, react, azure, sql"
1832,Job Title 1832,"html, data analysis, react, kubernetes, tensorflow, javascript"
1833,Job Title 1833,"git, data analysis, azure, machine learning"
1834,Job Title 1834,"cloud computing, kubernetes, git"
1835,Job Title 1835,"css, pytorch, docker, react, git, machine learning, python, sql"
1836,Job Title 1836,"fastapi, cloud computing, java"
1837,Job Title 1837,"fastapi, docker, html, azure"
1838,Job Title 1838,"pytorch, linux, git"
1839,Job Title 1839,"react, pytorch, aws"
1840,Job Title 1840,"javascript, kubernetes, react, fastapi, python"
1841,Job Title 1841,"kubernetes, git, python, c++, pytorch, fastapi, cloud computing, sql"
1842,Job Title 1842,"fastapi, sql, react, python, c++"
1843,Job Title 1843,"docker, fastapi, git, kubernetes"
1844,Job Title 1844,"c++, docker, css, javascript, aws, kubernetes, tensorflow, cloud computing"
1845,Job Title 1845,"docker, css, python, pytorch, aws, machine learning, git, fastapi"
1846,Job Title 1846,"css, html, cloud computing, fastapi"
1847,Job Title 1847,"docker, java, css, python, machine learning, linux, sql"
1848,Job Title 1848,"fastapi, git, tensorflow, sql"
1849,Job Title 1849,"java, javascript, kubernetes, tensorflow, python, git"
1850,Job Title 1850,"fastapi, tensorflow, css, c++, python"
1851,Job Title 1851,"react, kubernetes, tensorflow, docker, cloud computing, pytorch, fastapi, sql"
1852,Job Title 1852,"react, python, pytorch, java, javascript, docker"
1853,Job Title 1853,"aws, html, fastapi, tensorflow, azure, kubernetes, java, data analysis"
1854,Job Title 1854,"css, azure, java, c++, react, cloud computing"
1855,Job Title 1855,"python, azure, linux, java, pytorch, fastapi, docker, sql"
1856,Job Title 1856,"linux, git, machine learning, azure, c++"
1857,Job Title 1857,"java, pytorch, cloud computing, c++, aws, react"
1858,Job Title 1858,"react, azure, python, c++, machine learning, javascript"
1859,Job Title 1859,"css, python, html, docker, tensorflow, kubernetes, azure"
1860,Job Title 1860,"git, cloud computing, tensorflow, docker, javascript, data analysis"
1861,Job Title 1861,"react, tensorflow, c++, machine learning, aws"
1862,Job Title 1862,"git, linux, sql, tensorflow, react, javascript, java"
1863,Job Title 1863,"machine learning, linux, css"
1864,Job Title 1864,"css, kubernetes, aws, docker, azure, java, html, machine learning"
1865,Job Title 1865,"linux, css, javascript, cloud computing"
1866,Job Title 1866,"docker, data analysis, git"
1867,Job Title 1867,"javascript, docker, c++"
1868,Job Title 1868,"html, css, c++, react, fastapi, machine learning"
1869,Job Title 1869,"java, aws, git, javascript"
1870,Job Title 1870,"azure, linux, tensorflow, data analysis, html"
1871,Job Title 1871,"java, linux, pytorch, kubernetes"
1872,Job Title 1872,"docker, javascript, react, data analysis, c++, java, pytorch, sql"
1873,Job Title 1873,"tensorflow, javascript, machine learning, css, docker, java"
1874,Job Title 1874,"cloud computing, tensorflow, javascript, pytorch"
1875,Job Title 1875,"react, docker, java"
1876,Job Title 1876,"data analysis, kubernetes, azure, css, react, git"
1877,Job Title 1877,"docker, linux, css, python, data analysis, machine learning, kubernetes"
1878,Job Title 1878,"kubernetes, tensorflow, docker, azure, fastapi"
1879,Job Title 1879,"react, azure, sql, fastapi, tensorflow"
1880,Job Title 1880,"kubernetes, java, python, react, docker"
1881,Job Title 1881,"fastapi, machine learning, azure, html, kubernetes, java, css"
1882,Job Title 1882,"java, azure, c++, css, pytorch, react, python, machine learning"
1883,Job Title 1883,"azure, git, react, aws, data analysis, javascript, linux"
1884,Job Title 1884,"css, python, react, fastapi, docker, html, kubernetes"
1885,Job Title 1885,"linux, machine learning, tensorflow, java, react, html"
1886,Job Title 1886,"machine learning, cloud computing, pytorch, tensorflow, aws, c++, sql, git"
1887,Job Title 1887,"git, linux, pytorch, css, fastapi, machine learning, azure"
1888,Job Title 1888,"sql, pytorch, fastapi, c++, cloud computing, git, docker, machine learning"
1889,Job Title 1889,"git, javascript, fastapi, data analysis, html, sql"
1890,Job Title 1890,"javascript, cloud computing, sql, python, c++"
1891,Job Title 1891,"docker, java, machine learning, html, react"
1892,Job Title 1892,"python, fastapi, pytorch, html, javascript, azure, tensorflow"
1893,Job Title 1893,"machine learning, css, html, aws"
1894,Job Title 1894,"data analysis, fastapi, python, kubernetes, css, html, java"
1895,Job Title 1895,"data analysis, aws, pytorch, kubernetes, fastapi"
1896,Job Title 1896,"css, linux, machine learning"
1897,Job Title 1897,"fastapi, tensorflow, javascript, kubernetes, aws, azure"
1898,Job Title 1898,"c++, sql, python"
1899,Job Title 1899,"git, machine learning, docker, pytorch, kubernetes, python"
1900,Job Title 1900,"kubernetes, sql, machine learning, react, cloud computing, git, docker, data analysis"
1901,Job Title 1901,"html, azure, cloud computing, fastapi, git, linux, java, javascript"
1902,Job Title 1902,"machine learning, linux, sql, javascript, css, pytorch, cloud computing, fastapi"
1903,Job Title 1903,"data analysis, html, git, python, java, react, machine learning"
1904,Job Title 1904,"c++, react, data analysis, javascript, machine learning"
1905,Job Title 1905,"css, java, tensorflow, azure, javascript, c++, python"
1906,Job Title 1906,"react, fastapi, css, machine learning, javascript, docker"
1907,Job Title 1907,"sql, data analysis, cloud computing, kubernetes"
1908,Job Title 1908,"machine learning, git, html, data analysis"
1909,Job Title 1909,"kubernetes, aws, tensorflow, sql, azure, cloud computing, pytorch"
1910,Job Title 1910,"data analysis, java, cloud computing"
1911,Job Title 1911,"react, aws, azure, docker"
1912,Job Title 1912,"python, css, linux, pytorch, git, fastapi, cloud computing"
1913,Job Title 1913,"html, machine learning, data analysis, javascript, kubernetes, java, tensorflow, linux"
1914,Job Title 1914,"machine learning, docker, c++, sql, html, azure"
1915,Job Title 1915,"sql, python, javascript, cloud computing, kubernetes"
1916,Job Title 1916,"fastapi, tensorflow, docker, machine learning, html, azure, react, data analysis"
1917,Job Title 1917,"java, aws, c++, pytorch, azure, cloud computing, fastapi"
1918,Job Title 1918,"css, tensorflow, docker, aws, python, fastapi, cloud computing"
1919,Job Title 1919,"machine learning, react, data analysis"
1920,Job Title 1920,"tensorflow, linux, azure, css, html, c++, pytorch"
1921,Job Title 1921,"javascript, html, python, linux, azure, sql, fastapi"
1922,Job Title 1922,"docker, javascript, c++, python, sql"
1923,Job Title 1923,"tensorflow, git, fastapi, azure, python"
1924,Job Title 1924,"data analysis, python, cloud computing, java, tensorflow, html"
1925,Job Title 1925,"sql, html, cloud computing, aws, javascript"
1926,Job Title 1926,"c++, cloud computing, pytorch, html, git"
1927,Job Title 1927,"javascript, pytorch, kubernetes, sql, css"
1928,Job Title 1928,"pytorch, data analysis, python"
1929,Job Title 1929,"tensorflow, c++, machine learning, pytorch"
1930,Job Title 1930,"cloud computing, sql, kubernetes, react, git"
1931,Job Title 1931,"kubernetes, css, data analysis, pytorch, machine learning, aws"
1932,Job Title 1932,"python, linux, kubernetes, html, sql, css, docker, cloud computing"
1933,Job Title 1933,"git, sql, data analysis, machine learning, pytorch, react"
1934,Job Title 1934,"html, linux, css, fastapi, git, docker, machine learning"
1935,Job Title 1935,"c++, azure, machine learning, react, java"
1936,Job Title 1936,"azure, pytorch, css, tensorflow, cloud computing, linux"
1937,Job Title 1937,"sql, azure, java, tensorflow, react, html, css, data analysis"
1938,Job Title 1938,"css, pytorch, sql"
1939,Job Title 1939,"linux, git, javascript, python, fastapi"
1940,Job Title 1940,"css, python, tensorflow, git, react, machine learning, data analysis"
1941,Job Title 1941,"react, tensorflow, python, java, linux"
1942,Job Title 1942,"c++, docker, python, aws, java, fastapi"
1943,Job Title 1943,"html, cloud computing, sql, tensorflow, css"
1944,Job Title 1944,"html, java, python, pytorch"
1945,Job Title 1945,"java, tensorflow, aws"
1946,Job Title 1946,"tensorflow, javascript, java"
1947,Job Title 1947,"git, data analysis, java, react, docker"
1948,Job Title 1948,"tensorflow, kubernetes, machine learning"
1949,Job Title 1949,"javascript, fastapi, cloud computing, sql, aws, linux"
1950,Job Title 1950,"cloud computing, pytorch, git, html, data analysis, react"
1951,Job Title 1951,"pytorch, javascript, html"
